Time (s),Gyro Heading (°),Ground Truth Heading (°),Heading Error (°),Improved_Heading,Improved_Error
157.66,19.37,12.41,6.96,19.37,6.960000000000001
157.67,19.35,12.41,6.94,19.35,6.940000000000001
157.68,19.34,12.41,6.93,19.34,6.93
157.69,19.34,12.41,6.93,19.34,6.93
157.7,19.36,12.41,6.95,19.36,6.949999999999999
157.71,19.41,12.41,7.0,19.41,7.0
157.72,19.44,12.41,7.03,19.44,7.030000000000001
157.73,19.5,12.41,7.09,19.5,7.09
157.75,19.57,12.41,7.16,19.57,7.16
157.75,19.66,12.41,7.25,19.66,7.25
157.76,19.76,12.41,7.35,19.76,7.350000000000001
157.77,19.98,12.41,7.57,19.98,7.57
157.78,20.1,12.41,7.69,20.1,7.690000000000001
157.79,20.24,12.41,7.83,20.24,7.829999999999998
157.8,20.38,12.41,7.97,20.38,7.969999999999999
157.81,20.51,12.41,8.1,20.51,8.100000000000001
157.82,20.73,12.41,8.32,20.73,8.32
157.83,20.82,12.41,8.41,20.82,8.41
157.84,20.9,12.41,8.49,20.9,8.489999999999998
157.85,20.96,12.41,8.55,20.96,8.55
157.86,20.99,12.41,8.58,20.99,8.579999999999998
157.87,21.0,12.41,8.59,21.0,8.59
157.88,20.99,12.41,8.58,20.99,8.579999999999998
157.89,20.97,12.41,8.56,20.97,8.559999999999999
157.9,20.98,12.41,8.57,20.98,8.57
157.91,21.02,12.41,8.61,21.02,8.61
157.92,21.19,12.41,8.78,21.19,8.780000000000001
157.93,21.32,12.41,8.91,21.32,8.91
157.94,21.48,12.41,9.07,21.48,9.07
157.95,21.65,12.41,9.24,21.65,9.239999999999998
157.96,21.8,12.41,9.39,21.8,9.39
157.97,22.07,12.41,9.66,22.07,9.66
157.98,22.17,12.41,9.76,22.17,9.760000000000002
157.99,22.25,12.41,9.84,22.25,9.84
158.0,22.28,12.41,9.87,22.28,9.870000000000001
158.01,22.3,12.41,9.89,22.3,9.89
158.02,22.3,12.41,9.89,22.3,9.89
158.03,22.31,12.41,9.9,22.31,9.899999999999999
158.04,22.33,12.41,9.92,22.33,9.919999999999998
158.05,22.35,12.41,9.94,22.35,9.940000000000001
158.06,22.39,12.41,9.98,22.39,9.98
158.07,22.42,12.41,10.01,22.42,10.010000000000002
158.08,22.46,12.41,10.05,22.46,10.05
158.1,22.47,12.41,10.06,22.47,10.059999999999999
158.1,22.46,12.41,10.05,22.46,10.05
158.11,22.44,12.41,10.03,22.44,10.030000000000001
158.12,22.39,12.41,9.98,22.39,9.98
158.13,22.27,12.41,9.86,22.27,9.86
158.14,22.2,12.41,9.79,22.2,9.79
158.15,22.11,12.41,9.7,22.11,9.7
158.16,22.02,12.41,9.61,22.02,9.61
158.17,21.92,12.41,9.51,21.92,9.510000000000002
158.18,21.71,12.41,9.3,21.71,9.3
158.19,21.6,12.41,9.19,21.6,9.190000000000001
158.2,21.5,12.41,9.09,21.5,9.09
158.21,21.4,12.41,8.99,21.4,8.989999999999998
158.22,21.3,12.41,8.89,21.3,8.89
158.23,21.11,12.41,8.7,21.11,8.7
158.24,21.03,12.41,8.62,21.03,8.620000000000001
158.25,20.99,12.41,8.58,20.99,8.579999999999998
158.26,20.99,12.41,8.58,20.99,8.579999999999998
158.27,21.05,12.41,8.64,21.05,8.64
158.28,21.14,12.41,8.73,21.14,8.73
158.29,21.32,12.41,8.91,21.32,8.91
158.3,21.38,12.41,8.97,21.38,8.969999999999999
158.31,21.41,12.41,9.0,21.41,9.0
158.32,21.39,12.41,8.98,21.39,8.98
158.33,21.33,12.41,8.92,21.33,8.919999999999998
158.34,21.11,12.41,8.7,21.11,8.7
158.35,20.98,12.41,8.57,20.98,8.57
158.36,20.85,12.41,8.44,20.85,8.440000000000001
158.37,20.77,12.41,8.36,20.77,8.36
158.38,20.75,12.41,8.34,20.75,8.34
158.39,20.84,12.41,8.43,20.84,8.43
158.4,20.9,12.41,8.49,20.9,8.489999999999998
158.42,20.94,12.41,8.53,20.94,8.530000000000001
158.43,20.93,12.41,8.52,20.93,8.52
158.43,20.89,12.41,8.48,20.89,8.48
158.44,20.77,12.41,8.36,20.77,8.36
158.45,20.71,12.41,8.3,20.71,8.3
158.46,20.66,12.41,8.25,20.66,8.25
158.47,20.63,12.41,8.22,20.63,8.219999999999999
158.48,20.62,12.41,8.21,20.62,8.21
158.49,20.63,12.41,8.22,20.63,8.219999999999999
158.5,20.64,12.41,8.23,20.64,8.23
158.51,20.65,12.41,8.24,20.65,8.239999999999998
158.52,20.64,12.41,8.23,20.64,8.23
158.53,20.62,12.41,8.21,20.62,8.21
158.54,20.56,12.41,8.15,20.56,8.149999999999999
158.55,20.4,12.41,7.99,20.4,7.989999999999998
158.56,20.29,12.41,7.88,20.29,7.879999999999999
158.57,20.15,12.41,7.74,20.15,7.739999999999998
158.58,20.0,12.41,7.59,20.0,7.59
158.59,19.84,12.41,7.43,19.84,7.43
158.6,19.54,12.41,7.13,19.54,7.129999999999999
158.61,19.41,12.41,7.0,19.41,7.0
158.62,19.32,12.41,6.91,19.32,6.91
158.63,19.27,12.41,6.86,19.27,6.859999999999999
158.64,19.25,12.41,6.84,19.25,6.84
158.65,19.26,12.41,6.85,19.26,6.850000000000001
158.66,19.28,12.41,6.87,19.28,6.870000000000001
158.67,19.29,12.41,6.88,19.29,6.879999999999999
158.68,19.27,12.41,6.86,19.27,6.859999999999999
158.69,19.24,12.41,6.83,19.24,6.829999999999998
158.7,19.19,12.41,6.78,19.19,6.780000000000001
158.71,19.18,12.41,6.77,19.18,6.77
158.72,19.2,12.41,6.79,19.2,6.789999999999999
158.74,19.25,12.41,6.84,19.25,6.84
158.75,19.31,12.41,6.9,19.31,6.899999999999999
158.76,19.42,12.41,7.01,19.42,7.010000000000002
158.77,19.46,12.41,7.05,19.46,7.050000000000001
158.78,19.48,12.41,7.07,19.48,7.07
158.78,19.51,12.41,7.1,19.51,7.100000000000001
158.79,19.54,12.41,7.13,19.54,7.129999999999999
158.8,19.6,12.41,7.19,19.6,7.190000000000001
158.81,19.77,12.41,7.36,19.77,7.359999999999999
158.82,19.88,12.41,7.47,19.88,7.469999999999999
158.83,19.99,12.41,7.58,19.99,7.579999999999998
158.84,20.11,12.41,7.7,20.11,7.699999999999999
158.85,20.23,12.41,7.82,20.23,7.82
158.86,20.48,12.41,8.07,20.48,8.07
158.87,20.59,12.41,8.18,20.59,8.18
158.88,20.67,12.41,8.26,20.67,8.260000000000002
158.89,20.71,12.41,8.3,20.71,8.3
158.9,20.73,12.41,8.32,20.73,8.32
158.91,20.73,12.41,8.32,20.73,8.32
158.92,20.72,12.41,8.31,20.72,8.309999999999999
158.93,20.7,12.41,8.29,20.7,8.29
158.94,20.67,12.41,8.26,20.67,8.260000000000002
158.95,20.63,12.41,8.22,20.63,8.219999999999999
158.96,20.59,12.41,8.18,20.59,8.18
158.97,20.59,12.41,8.18,20.59,8.18
158.98,20.59,12.41,8.18,20.59,8.18
158.99,20.57,12.41,8.16,20.57,8.16
159.0,20.54,12.41,8.13,20.54,8.129999999999999
159.01,20.46,12.41,8.05,20.46,8.05
159.02,20.42,12.41,8.01,20.42,8.010000000000002
159.03,20.39,12.41,7.98,20.39,7.98
159.04,20.39,12.41,7.98,20.39,7.98
159.05,20.42,12.41,8.01,20.42,8.010000000000002
159.07,20.5,12.41,8.09,20.5,8.09
159.07,20.74,12.41,8.33,20.74,8.329999999999998
159.08,20.88,12.41,8.47,20.88,8.469999999999999
159.09,21.02,12.41,8.61,21.02,8.61
159.1,21.14,12.41,8.73,21.14,8.73
159.11,21.23,12.41,8.82,21.23,8.82
159.12,21.34,12.41,8.93,21.34,8.93
159.13,21.37,12.41,8.96,21.37,8.96
159.14,21.38,12.41,8.97,21.38,8.969999999999999
159.15,21.37,12.41,8.96,21.37,8.96
159.16,21.37,12.41,8.96,21.37,8.96
159.17,21.36,12.41,8.95,21.36,8.95
159.18,21.37,12.41,8.96,21.37,8.96
159.19,21.39,12.41,8.98,21.39,8.98
159.2,21.4,12.41,8.99,21.4,8.989999999999998
159.21,21.42,12.41,9.01,21.42,9.010000000000002
159.22,21.44,12.41,9.03,21.44,9.030000000000001
159.23,21.44,12.41,9.03,21.44,9.030000000000001
159.24,21.43,12.41,9.02,21.43,9.02
159.25,21.4,12.41,8.99,21.4,8.989999999999998
159.26,21.37,12.41,8.96,21.37,8.96
159.27,21.34,12.41,8.93,21.34,8.93
159.28,21.25,12.41,8.84,21.25,8.84
159.29,21.19,12.41,8.78,21.19,8.780000000000001
159.3,21.12,12.41,8.71,21.12,8.71
159.31,21.02,12.41,8.61,21.02,8.61
159.32,20.92,12.41,8.51,20.92,8.510000000000002
159.33,20.69,12.41,8.28,20.69,8.280000000000001
159.34,20.59,12.41,8.18,20.59,8.18
159.35,20.49,12.41,8.08,20.49,8.079999999999998
159.36,20.45,12.41,8.04,20.45,8.04
159.37,20.45,12.41,8.04,20.45,8.04
159.38,20.57,12.41,8.16,20.57,8.16
159.39,20.64,12.41,8.23,20.64,8.23
159.4,20.72,12.41,8.31,20.72,8.309999999999999
159.41,20.75,12.41,8.34,20.75,8.34
159.42,20.74,12.41,8.33,20.74,8.329999999999998
159.43,20.64,12.41,8.23,20.64,8.23
159.44,20.57,12.41,8.16,20.57,8.16
159.45,20.48,12.41,8.07,20.48,8.07
159.46,20.38,12.41,7.97,20.38,7.969999999999999
159.47,20.27,12.41,7.86,20.27,7.859999999999999
159.48,20.11,12.41,7.7,20.11,7.699999999999999
159.49,20.08,12.41,7.67,20.08,7.669999999999998
159.5,20.11,12.41,7.7,20.11,7.699999999999999
159.51,20.16,12.41,7.75,20.16,7.75
159.52,20.21,12.41,7.8,20.21,7.800000000000001
159.53,20.24,12.41,7.83,20.24,7.829999999999998
159.54,20.26,12.41,7.85,20.26,7.850000000000001
159.55,20.24,12.41,7.83,20.24,7.829999999999998
159.56,20.2,12.41,7.79,20.2,7.789999999999999
159.57,20.14,12.41,7.73,20.14,7.73
159.58,20.07,12.41,7.66,20.07,7.66
159.59,19.93,12.41,7.52,19.93,7.52
159.6,19.86,12.41,7.45,19.86,7.449999999999999
159.61,19.8,12.41,7.39,19.8,7.390000000000001
159.62,19.74,12.41,7.33,19.74,7.329999999999998
159.63,19.69,12.41,7.28,19.69,7.280000000000001
159.64,19.6,12.41,7.19,19.6,7.190000000000001
159.65,19.55,12.41,7.14,19.55,7.140000000000001
159.66,19.51,12.41,7.1,19.51,7.100000000000001
159.67,19.45,12.41,7.04,19.45,7.039999999999999
159.68,19.37,12.41,6.96,19.37,6.960000000000001
159.69,19.14,12.41,6.73,19.14,6.73
159.7,19.0,12.41,6.59,19.0,6.59
159.71,18.82,12.41,6.41,18.82,6.41
159.72,18.63,12.41,6.22,18.63,6.219999999999999
159.73,18.44,12.41,6.03,18.44,6.030000000000001
159.74,18.09,12.41,5.68,18.09,5.68
159.75,17.94,12.41,5.53,17.94,5.530000000000001
159.76,17.81,12.41,5.4,17.81,5.399999999999999
159.77,17.71,12.41,5.3,17.71,5.300000000000001
159.78,17.63,12.41,5.22,17.63,5.219999999999999
159.79,17.57,12.41,5.16,17.57,5.16
159.8,17.44,12.41,5.03,17.44,5.030000000000001
159.81,17.38,12.41,4.97,17.38,4.969999999999999
159.82,17.3,12.41,4.89,17.3,4.890000000000001
159.83,17.23,12.41,4.82,17.23,4.82
159.84,17.18,12.41,4.77,17.18,4.77
159.85,17.09,12.41,4.68,17.09,4.68
159.86,17.06,12.41,4.65,17.06,4.649999999999999
159.87,17.03,12.41,4.62,17.03,4.620000000000001
159.88,16.98,12.41,4.57,16.98,4.57
159.89,16.91,12.41,4.5,16.91,4.5
159.9,16.78,12.41,4.37,16.78,4.370000000000001
159.91,16.73,12.41,4.32,16.73,4.32
159.92,16.7,12.41,4.29,16.7,4.289999999999999
159.93,16.7,12.41,4.29,16.7,4.289999999999999
159.94,16.71,12.41,4.3,16.71,4.300000000000001
159.95,16.74,12.41,4.33,16.74,4.329999999999998
159.96,16.76,12.41,4.35,16.76,4.350000000000001
159.97,16.79,12.41,4.38,16.79,4.379999999999999
159.98,16.82,12.41,4.41,16.82,4.41
159.99,16.85,12.41,4.44,16.85,4.440000000000001
160.0,16.96,12.41,4.55,16.96,4.550000000000001
160.01,17.05,12.41,4.64,17.05,4.640000000000001
160.02,17.17,12.41,4.76,17.17,4.760000000000002
160.03,17.32,12.41,4.91,17.32,4.91
160.04,17.49,12.41,5.08,17.49,5.079999999999998
160.05,17.66,12.41,5.25,17.66,5.25
160.06,18.02,12.41,5.61,18.02,5.609999999999999
160.07,18.17,12.41,5.76,18.17,5.760000000000002
160.08,18.3,12.41,5.89,18.3,5.890000000000001
160.09,18.39,12.41,5.98,18.39,5.98
160.1,18.46,12.41,6.05,18.46,6.050000000000001
160.11,18.59,12.41,6.18,18.59,6.18
160.12,18.65,12.41,6.24,18.65,6.239999999999998
160.13,18.7,12.41,6.29,18.7,6.289999999999999
160.14,18.72,12.41,6.31,18.72,6.309999999999999
160.15,18.72,12.41,6.31,18.72,6.309999999999999
160.16,18.7,12.41,6.29,18.7,6.289999999999999
160.17,18.71,12.41,6.3,18.71,6.300000000000001
160.18,18.74,12.41,6.33,18.74,6.329999999999998
160.19,18.79,12.41,6.38,18.79,6.379999999999999
160.2,18.88,12.41,6.47,18.88,6.469999999999999
160.21,19.11,12.41,6.7,19.11,6.699999999999999
160.22,19.24,12.41,6.83,19.24,6.829999999999998
160.23,19.37,12.41,6.96,19.37,6.960000000000001
160.24,19.49,12.41,7.08,19.49,7.079999999999998
160.25,19.59,12.41,7.18,19.59,7.18
160.26,19.72,12.41,7.31,19.72,7.309999999999999
160.27,19.75,12.41,7.34,19.75,7.34
160.28,19.73,12.41,7.32,19.73,7.32
160.29,19.7,12.41,7.29,19.7,7.289999999999999
160.3,19.66,12.41,7.25,19.66,7.25
160.31,19.63,12.41,7.22,19.63,7.219999999999999
160.32,19.61,12.41,7.2,19.61,7.199999999999999
160.33,19.61,12.41,7.2,19.61,7.199999999999999
160.34,19.64,12.41,7.23,19.64,7.23
160.35,19.68,12.41,7.27,19.68,7.27
160.36,19.71,12.41,7.3,19.71,7.300000000000001
160.37,19.74,12.41,7.33,19.74,7.329999999999998
160.38,19.73,12.41,7.32,19.73,7.32
160.39,19.7,12.41,7.29,19.7,7.289999999999999
160.4,19.64,12.41,7.23,19.64,7.23
160.41,19.57,12.41,7.16,19.57,7.16
160.43,19.4,12.41,6.99,19.4,6.989999999999998
160.44,19.32,12.41,6.91,19.32,6.91
160.44,19.23,12.41,6.82,19.23,6.82
160.46,19.15,12.41,6.74,19.15,6.739999999999998
160.46,19.07,12.41,6.66,19.07,6.66
160.47,18.91,12.41,6.5,18.91,6.5
160.48,18.83,12.41,6.42,18.83,6.419999999999998
160.49,18.75,12.41,6.34,18.75,6.34
160.5,18.65,12.41,6.24,18.65,6.239999999999998
160.51,18.56,12.41,6.15,18.56,6.149999999999999
160.52,18.38,12.41,5.97,18.38,5.969999999999999
160.53,18.3,12.41,5.89,18.3,5.890000000000001
160.54,18.21,12.41,5.8,18.21,5.800000000000001
160.55,18.13,12.41,5.72,18.13,5.719999999999999
160.56,18.06,12.41,5.65,18.06,5.649999999999999
160.57,18.01,12.41,5.6,18.01,5.600000000000001
160.58,17.99,12.41,5.58,17.99,5.579999999999998
160.59,18.01,12.41,5.6,18.01,5.600000000000001
160.6,18.05,12.41,5.64,18.05,5.640000000000001
160.61,18.08,12.41,5.67,18.08,5.669999999999998
160.62,18.07,12.41,5.66,18.07,5.66
160.63,17.96,12.41,5.55,17.96,5.550000000000001
160.64,17.87,12.41,5.46,17.87,5.460000000000001
160.65,17.71,12.41,5.3,17.71,5.300000000000001
160.66,17.52,12.41,5.11,17.52,5.109999999999999
160.67,17.3,12.41,4.89,17.3,4.890000000000001
160.68,16.87,12.41,4.46,16.87,4.460000000000001
160.69,16.7,12.41,4.29,16.7,4.289999999999999
160.7,16.61,12.41,4.2,16.61,4.199999999999999
160.71,16.59,12.41,4.18,16.59,4.18
160.72,16.63,12.41,4.22,16.63,4.219999999999999
160.73,16.71,12.41,4.3,16.71,4.300000000000001
160.74,16.74,12.41,4.33,16.74,4.329999999999998
160.75,16.72,12.41,4.31,16.72,4.309999999999999
160.76,16.68,12.41,4.27,16.68,4.27
160.77,16.61,12.41,4.2,16.61,4.199999999999999
160.78,16.5,12.41,4.09,16.5,4.09
160.79,16.49,12.41,4.08,16.49,4.079999999999998
160.8,16.5,12.41,4.09,16.5,4.09
160.81,16.53,12.41,4.12,16.53,4.120000000000001
160.82,16.56,12.41,4.15,16.56,4.149999999999999
160.83,16.59,12.41,4.18,16.59,4.18
160.84,16.66,12.41,4.25,16.66,4.25
160.85,16.68,12.41,4.27,16.68,4.27
160.86,16.67,12.41,4.26,16.67,4.260000000000002
160.87,16.62,12.41,4.21,16.62,4.210000000000001
160.88,16.54,12.41,4.13,16.54,4.129999999999999
160.89,16.34,12.41,3.93,16.34,3.9299999999999997
160.9,16.25,12.41,3.84,16.25,3.84
160.91,16.18,12.41,3.77,16.18,3.7699999999999996
160.92,16.16,12.41,3.75,16.16,3.75
160.93,16.19,12.41,3.78,16.19,3.780000000000001
160.94,16.3,12.41,3.89,16.3,3.8900000000000006
160.95,16.37,12.41,3.96,16.37,3.960000000000001
160.96,16.43,12.41,4.02,16.43,4.02
160.97,16.47,12.41,4.06,16.47,4.059999999999999
160.98,16.5,12.41,4.09,16.5,4.09
160.99,16.53,12.41,4.12,16.53,4.120000000000001
161.0,16.54,12.41,4.13,16.54,4.129999999999999
161.01,16.54,12.41,4.13,16.54,4.129999999999999
161.02,16.55,12.41,4.14,16.55,4.140000000000001
161.03,16.57,12.41,4.16,16.57,4.16
161.04,16.68,12.41,4.27,16.68,4.27
161.05,16.76,12.41,4.35,16.76,4.350000000000001
161.06,16.85,12.41,4.44,16.85,4.440000000000001
161.07,16.94,12.41,4.53,16.94,4.530000000000001
161.08,17.03,12.41,4.62,17.03,4.620000000000001
161.09,17.08,12.41,4.67,17.08,4.669999999999998
161.1,17.11,12.41,4.7,17.11,4.699999999999999
161.11,17.06,12.41,4.65,17.06,4.649999999999999
161.12,17.0,12.41,4.59,17.0,4.59
161.13,16.96,12.41,4.55,16.96,4.550000000000001
161.14,16.96,12.41,4.55,16.96,4.550000000000001
161.15,17.06,12.41,4.65,17.06,4.649999999999999
161.16,17.16,12.41,4.75,17.16,4.75
161.17,17.28,12.41,4.87,17.28,4.870000000000001
161.18,17.39,12.41,4.98,17.39,4.98
161.19,17.46,12.41,5.05,17.46,5.050000000000001
161.2,17.52,12.41,5.11,17.52,5.109999999999999
161.21,17.52,12.41,5.11,17.52,5.109999999999999
161.22,17.52,12.41,5.11,17.52,5.109999999999999
161.23,17.52,12.41,5.11,17.52,5.109999999999999
161.24,17.53,12.41,5.12,17.53,5.120000000000001
161.25,17.53,12.41,5.12,17.53,5.120000000000001
161.26,17.49,12.41,5.08,17.49,5.079999999999998
161.27,17.45,12.41,5.04,17.45,5.039999999999999
161.28,17.43,12.41,5.02,17.43,5.02
161.29,17.42,12.41,5.01,17.42,5.010000000000002
161.3,17.42,12.41,5.01,17.42,5.010000000000002
161.31,17.43,12.41,5.02,17.43,5.02
161.32,17.43,12.41,5.02,17.43,5.02
161.33,17.43,12.41,5.02,17.43,5.02
161.34,17.44,12.41,5.03,17.44,5.030000000000001
161.35,17.46,12.41,5.05,17.46,5.050000000000001
161.36,17.53,12.41,5.12,17.53,5.120000000000001
161.37,17.58,12.41,5.17,17.58,5.169999999999998
